id,summary,content,steps,notes,status
dich_vu__ans_243,Hướng dẫn thanh toán cước trả sau - Di động trả sau,"Để thanh toán cước trả sau/Internet/Truyền hình VNPT:
1. Chọn mục 'Hóa đơn viễn thông'.
2. Nhập Mã khách hàng hoặc Số thuê bao.
3. Hệ thống hiển thị số tiền cước, chọn 'Thanh toán'.
4. Xác nhận giao dịch.",,,active
dich_vu__ans_244,Thanh toán gộp nhiều hóa đơn cùng lúc được không? - Di động trả sau,"Hiện tại VNPT Money hỗ trợ tính năng thanh toán giỏ hàng, cho phép Quý khách chọn và thanh toán nhiều hóa đơn cước viễn thông cùng lúc giúp tiết kiệm thời gian.",,,active
dich_vu__ans_245,Đăng ký thanh toán tự động cước viễn thông - Di động trả sau,"Để không bị chặn cắt do quên đóng cước, Quý khách hãy chọn tính năng 'Thanh toán tự động' trong mục 'Cá nhân'. Hệ thống sẽ tự động trích tiền từ Ví/Tài khoản liên kết để thanh toán khi có cước mới.",,,active
dich_vu__ans_246,Lấy hóa đơn điện tử sau khi thanh toán ở đâu? - Di động trả sau,"Sau khi thanh toán thành công, hóa đơn điện tử sẽ được gửi về địa chỉ email Quý khách đã đăng ký với nhà mạng hoặc Quý khách có thể tra cứu trực tiếp trên ứng dụng My VNPT.",,,active
dich_vu__ans_247,Hướng dẫn sử dụng dịch vụ Điện thoại cố định,"Để sử dụng dịch vụ Điện thoại cố định, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'Điện thoại cố định' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn sau để thực hiện giao dịch:
1. Vào mục ""Hóa đơn viễn thông"" > chọn ""Điện thoại cố định"".
2. Nhập Số điện thoại (kèm mã vùng) cần thanh toán.
3. Kiểm tra thông tin cước.
4. Xác nhận thanh toán.",,,active
dich_vu__ans_248,Kiểm tra lịch sử giao dịch Điện thoại cố định,"Quý khách có thể xem lại chi tiết các giao dịch Điện thoại cố định đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_249,Lỗi thanh toán Điện thoại cố định bị treo,"Trong trường hợp thanh toán Điện thoại cố định bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_250,Dịch vụ Điện thoại cố định hỗ trợ nguồn tiền nào?,"Dịch vụ Điện thoại cố định trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_251,"Tôi muốn đóng tiền điện thoại cố định cho công ty, có xuất hóa đơn đỏ không?","Có, VNPT Money chỉ là kênh thanh toán trung gian. Hóa đơn GTGT (VAT) vẫn do VNPT địa phương phát hành. Quý khách vui lòng đăng ký email nhận hóa đơn với nhà mạng để nhận hóa đơn điện tử hàng tháng.",,,active
dich_vu__ans_252,Cách xem chi tiết cước gọi đi của điện thoại cố định,"Trên VNPT Money chỉ hiển thị tổng cước cần đóng. Để xem bảng kê chi tiết các cuộc gọi, Quý khách vui lòng truy cập website Portal của VNPT tỉnh/thành phố hoặc ứng dụng My VNPT.",,,active
dich_vu__ans_253,Đóng tiền điện thoại cố định có cần mã vùng không?,"Khi thanh toán, Quý khách cần nhập đầy đủ Mã vùng + Số điện thoại (Ví dụ: 0243xxxxxxx) để hệ thống định danh chính xác thuê bao.",,,active
dich_vu__ans_254,Hướng dẫn sử dụng dịch vụ Thanh toán trả trước cước,"Để sử dụng dịch vụ Thanh toán trả trước cước, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'Thanh toán trả trước cước' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn sau để thực hiện giao dịch:
1. Vào mục ""Hóa đơn viễn thông"".
2. Nhập số thuê bao VNPT cần đóng trước cước.
3. Chọn gói cước hoặc nhập số tiền muốn đóng trước.
4. Xác nhận giao dịch.",,,active
dich_vu__ans_255,Kiểm tra lịch sử giao dịch Thanh toán trả trước cước,"Quý khách có thể xem lại chi tiết các giao dịch Thanh toán trả trước cước đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_256,Lỗi thanh toán Thanh toán trả trước cước bị treo,"Trong trường hợp thanh toán Thanh toán trả trước cước bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_257,Dịch vụ Thanh toán trả trước cước hỗ trợ nguồn tiền nào?,"Dịch vụ Thanh toán trả trước cước trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_258,Đóng trước cước 6 tháng/12 tháng có được khuyến mãi không?,"Có, Thông thường khi đóng trước cước 6 tháng sẽ được tặng thêm 1 tháng, đóng 12 tháng tặng 2-3 tháng (tùy chính sách hiện hành của VNPT tại khu vực). Số tiền hiển thị trên app đã là số tiền cần đóng cho gói cước dài kỳ.",,,active
dich_vu__ans_259,"Tôi đang dùng trả sau hàng tháng, muốn chuyển sang đóng trước cước thì làm thế nào?","Quý khách có thể thực hiện ngay trên mục ""Thanh toán trả trước cước"", chọn chu kỳ muốn đóng. Hệ thống sẽ tự động ghi nhận gia hạn cho các tháng tiếp theo.",,,active
dich_vu__ans_260,Hủy gói đóng trước cước để lấy lại tiền được không?,Việc hủy gói cước đã đóng trước và hoàn tiền tuân theo quy định chặt chẽ của nhà mạng (thường có phí phạt hủy hợp đồng). Quý khách cần ra trực tiếp điểm giao dịch VNPT để làm thủ tục này.,,,active
dich_vu__ans_261,Hướng dẫn sử dụng dịch vụ Nạp tiền tự động,"Để sử dụng dịch vụ Nạp tiền tự động, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'Nạp tiền tự động' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn sau để thực hiện giao dịch:",,,active
dich_vu__ans_262,Kiểm tra lịch sử giao dịch Nạp tiền tự động,"Quý khách có thể xem lại chi tiết các giao dịch Nạp tiền tự động đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_263,Lỗi thanh toán Nạp tiền tự động bị treo,"Trong trường hợp thanh toán Nạp tiền tự động bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_264,Dịch vụ Nạp tiền tự động hỗ trợ nguồn tiền nào?,"Dịch vụ Nạp tiền tự động trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_265,Ngày nào thì hệ thống sẽ tự động nạp tiền/thanh toán?,"Đối với cước trả sau, hệ thống thường quét và thanh toán vào khoảng ngày 5-10 hàng tháng (khi có cước). Đối với nạp tiền trả trước, Quý khách có thể cài đặt ngày cụ thể (ví dụ ngày khuyến mãi Vàng) trong phần cài đặt.",,,active
dich_vu__ans_266,Nếu ví không đủ tiền thì tính năng nạp tự động có hoạt động không?,"Nếu số dư Ví/Tài khoản liên kết không đủ tại thời điểm quét, giao dịch sẽ thất bại. Hệ thống có thể thử lại vào ngày hôm sau hoặc Quý khách cần nạp tiền vào ví và thanh toán thủ công.",,,active
dich_vu__ans_267,Làm sao để tắt tính năng nạp tiền tự động?,"Quý khách vào mục ""Cá nhân"" > ""Thanh toán tự động"" > Chọn dịch vụ muốn hủy > Nhấn ""Hủy đăng ký"" hoặc ""Xóa lịch"".",,,active
dich_vu__ans_268,Hướng dẫn thanh toán tiền Điện - Tiền điện,"1. Chọn 'Tiền điện' trong mục Hóa đơn.
2. Chọn nhà cung cấp (Điện lực miền Bắc/Trung/Nam/Hà Nội/HCM).
3. Nhập Mã khách hàng (bắt đầu bằng P...).
4. Kiểm tra số tiền và xác nhận thanh toán.",,,active
dich_vu__ans_269,Tôi không nhớ Mã khách hàng (Mã PE) thì làm sao? - Tiền điện,"Mã khách hàng thường được in trên giấy báo cước hoặc tin nhắn SMS hàng tháng của Điện lực (thường bắt đầu bằng chữ P, ví dụ: PA01...). Quý khách cũng có thể gọi tổng đài CSKH của Điện lực địa phương để tra cứu mã này.",,,active
dich_vu__ans_270,Thanh toán trùng (đã đóng ở nơi khác) thì xử lý sao? - Tiền điện,"Nếu Quý khách lỡ thanh toán 2 lần (1 lần qua VNPT Money, 1 lần qua kênh khác) cho cùng 1 kỳ cước, số tiền thừa sẽ được Điện lực cấn trừ vào kỳ hóa đơn tiếp theo. VNPT Money hỗ trợ tra soát nhưng không thể hoàn tiền trực tiếp ngay lập tức.",,,active
dich_vu__ans_271,Tại sao báo 'Không tìm thấy hóa đơn'? - Tiền điện,"Lỗi này thường do: Quý khách nhập sai mã PE, hoặc kỳ cước hiện tại chưa được Điện lực cập nhật lên hệ thống, hoặc hóa đơn này đã được thanh toán rồi. Vui lòng kiểm tra lại.",,,active
dich_vu__ans_272,Tôi có thể xem biểu đồ tiêu thụ điện trên VNPT Money không?,"Hiện tại VNPT Money chỉ hỗ trợ thanh toán và tra cứu số tiền cước. Để xem chi tiết biểu đồ sản lượng điện tiêu thụ, Quý khách vui lòng tải và truy cập ứng dụng CSKH của EVN (EPoint hoặc EVN Hà Nội/HCM/Miền Bắc...).",,,active
dich_vu__ans_273,Hạn mức thanh toán tiền điện tối đa là bao nhiêu?,"Hạn mức thanh toán tiền điện phụ thuộc vào hạn mức xác thực tài khoản của Quý khách. Với tài khoản đã định danh đầy đủ, hạn mức có thể lên tới 100 triệu - 500 triệu đồng/ngày (tùy nguồn tiền Ví hay Ngân hàng).",,,active
dich_vu__ans_274,"Tôi nhập sai mã PE của nhà hàng xóm và lỡ thanh toán rồi, có lấy lại được tiền không?",Giao dịch thanh toán hóa đơn điện thành công sẽ được gạch nợ ngay lập tức cho mã khách hàng đó và KHÔNG thể hoàn hủy. Quý khách vui lòng liên hệ trực tiếp với chủ hộ của mã PE đã đóng nhầm để thương lượng hoàn lại tiền.,,,active
dich_vu__ans_275,Hướng dẫn thanh toán tiền Nước,"1. Chọn 'Tiền nước'.
2. Tìm và chọn đúng Nhà cung cấp nước tại khu vực của Quý khách.
3. Nhập Mã danh bộ/Mã khách hàng.
4. Thanh toán.",,,active
dich_vu__ans_276,Danh sách nhà cung cấp nước chưa đầy đủ?,"Hiện tại VNPT Money đã liên kết với hầu hết các công ty cấp nước lớn. Tuy nhiên, một số đơn vị cấp nước tư nhân hoặc quy mô nhỏ có thể chưa được hỗ trợ. Nếu không tìm thấy nhà cung cấp, Quý khách vui lòng thanh toán trực tiếp.",,,active
dich_vu__ans_277,Lưu mẫu hóa đơn tiền nước,"Sau lần thanh toán đầu tiên thành công, VNPT Money sẽ tự động lưu lại mẫu hóa đơn. Các tháng sau Quý khách chỉ cần vào mục 'Hóa đơn của tôi' để thanh toán nhanh mà không cần nhập lại mã.",,,active
dich_vu__ans_278,Thời gian gạch nợ hóa đơn nước,Thông thường giao dịch sẽ được gạch nợ trong vòng 24h. Quý khách nên giữ lại biên lai điện tử trên ứng dụng để đối chiếu khi cần thiết.,,,active
dich_vu__ans_279,"Tại sao nhà tôi có hóa đơn nước nhưng trên app báo ""Không có cước""?","Có thể do dữ liệu từ Công ty Cấp nước chưa được đồng bộ sang VNPT Money, hoặc Quý khách đã chọn sai Nhà cung cấp nước (cùng một tỉnh có thể có nhiều đơn vị cấp nước khác nhau). Vui lòng kiểm tra kỹ tên đơn vị trên giấy báo.",,,active
dich_vu__ans_280,Tôi muốn in hóa đơn tiền nước (bản giấy) thì làm thế nào?,"VNPT Money cung cấp biên lai điện tử. Nếu Quý khách cần hóa đơn đỏ (VAT) bản giấy hoặc bản thể hiện hóa đơn điện tử chi tiết, vui lòng liên hệ trực tiếp văn phòng Công ty Cấp nước hoặc truy cập website của họ để tải về.",,,active
dich_vu__ans_281,Thanh toán tiền nước qua VNPT Money có mất phí giao dịch không?,"Đa số các giao dịch thanh toán tiền nước trên VNPT Money là hoàn toàn miễn phí. Tuy nhiên, một số ít đơn vị cấp nước đặc thù có thể thu phí thu hộ nhỏ, mức phí này sẽ hiển thị rõ trước khi Quý khách xác nhận thanh toán.",,,active
dich_vu__ans_282,Hướng dẫn sử dụng dịch vụ Vệ sinh môi trường,"Để sử dụng dịch vụ Vệ sinh môi trường, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'Vệ sinh môi trường' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn sau để thực hiện giao dịch:",,,active
dich_vu__ans_283,Kiểm tra lịch sử giao dịch Vệ sinh môi trường,"Quý khách có thể xem lại chi tiết các giao dịch Vệ sinh môi trường đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_284,Lỗi thanh toán Vệ sinh môi trường bị treo,"Trong trường hợp thanh toán Vệ sinh môi trường bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_285,Dịch vụ Vệ sinh môi trường hỗ trợ nguồn tiền nào?,"Dịch vụ Vệ sinh môi trường trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_286,Mã khách hàng vệ sinh môi trường lấy ở đâu?,"Mã khách hàng thường được in trên biên lai thu phí vệ sinh hàng tháng mà nhân viên thu phí gửi cho Quý khách. Nếu không rõ, Quý khách có thể liên hệ đơn vị quản lý môi trường đô thị tại địa phương.",,,active
dich_vu__ans_287,Có thể đóng trước phí vệ sinh môi trường cho cả năm không?,"Việc đóng trước phí tùy thuộc vào dữ liệu mà đơn vị cung cấp đẩy lên hệ thống. Nếu khi tra cứu, hệ thống hiển thị tổng nợ bao gồm cả các tháng tới hoặc cho phép nhập số tiền, Quý khách mới có thể đóng trước.",,,active
dich_vu__ans_288,"Tôi đã đóng tiền trực tiếp cho nhân viên thu gom rồi, sao trên app vẫn báo nợ?","Do độ trễ cập nhật dữ liệu thủ công từ đơn vị thu gom lên hệ thống. Nếu Quý khách đã có biên lai giấy, vui lòng bỏ qua thông báo trên app. Hệ thống sẽ tự động xóa nợ trong kỳ cập nhật tiếp theo.",,,active
dich_vu__ans_289,Hướng dẫn sử dụng dịch vụ Viễn thông VNTT,"Để sử dụng dịch vụ Viễn thông VNTT, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'Viễn thông VNTT' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn trên sau để thực hiện giao dịch:
1. Chọn mục ""Hóa đơn"" > ""Internet"".
2. Tại ô nhà cung cấp, tìm chọn ""VNTT"".
3. Nhập Mã khách hàng.
4. Xem hóa đơn và thanh toán.",,,active
dich_vu__ans_290,Kiểm tra lịch sử giao dịch Viễn thông VNTT,"Quý khách có thể xem lại chi tiết các giao dịch Viễn thông VNTT đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_291,Lỗi thanh toán Viễn thông VNTT bị treo,"Trong trường hợp thanh toán Viễn thông VNTT bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_292,Dịch vụ Viễn thông VNTT hỗ trợ nguồn tiền nào?,"Dịch vụ Viễn thông VNTT trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_293,Viễn thông VNTT là dịch vụ gì?,"Đây là dịch vụ thanh toán cước Internet/Truyền hình/Điện thoại cố định do Công ty VNTT (Thường cung cấp tại các khu đô thị/KCN Becamex, Bình Dương...) cung cấp. Khác với VNPT.",,,active
dich_vu__ans_294,Tôi nhập mã khách hàng VNPT (MEN...) vào mục VNTT có được không?,"Không. Mã khách hàng của VNPT và VNTT là khác nhau và quản lý trên hai hệ thống tách biệt. Quý khách cần chọn đúng nhà cung cấp ""Internet VNPT"" nếu dùng mạng VNPT, và ""VNTT"" nếu dùng mạng của VNTT.",,,active
dich_vu__ans_295,Thời gian gạch nợ của cước VNTT là bao lâu?,Giao dịch thanh toán cước VNTT thường được gạch nợ trong vòng 15-30 phút. Quý khách vui lòng giữ lại biên lai điện tử để đối chiếu.,,,active
dich_vu__ans_296,Hướng dẫn sử dụng dịch vụ Internet VNPT,"Để sử dụng dịch vụ Internet VNPT, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'Internet VNPT' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn sau để thực hiện giao dịch:
1. Chọn mục ""Hóa đơn viễn thông"" hoặc ""Internet VNPT"".
2. Nhập Mã khách hàng (thường bắt đầu bằng MEN... hoặc mã đường truyền).
3. Hệ thống hiển thị cước Internet/Truyền hình.
4. Bấm thanh toán.",,,active
dich_vu__ans_297,Kiểm tra lịch sử giao dịch Internet VNPT,"Quý khách có thể xem lại chi tiết các giao dịch Internet VNPT đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_298,Lỗi thanh toán Internet VNPT bị treo,"Trong trường hợp thanh toán Internet VNPT bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_299,Dịch vụ Internet VNPT hỗ trợ nguồn tiền nào?,"Dịch vụ Internet VNPT trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_300,Đóng cước Internet VNPT qua app có được chiết khấu không?,"VNPT Money thường xuyên có các chương trình hoàn tiền hoặc chiết khấu cho cước viễn thông VNPT. Quý khách vui lòng kiểm tra mục ""Ưu đãi"" trước khi thanh toán để áp dụng mã giảm giá (nếu có).",,,active
dich_vu__ans_301,Tôi muốn đóng cước Internet cùng lúc với cước di động VinaPhone được không?,"Được, nếu Quý khách sử dụng gói cước tích hợp (Home Combo) thì chỉ cần thanh toán 1 mã duy nhất là đã bao gồm cả Internet và Di động. Nếu dùng riêng lẻ, Quý khách có thể thêm cả 2 hóa đơn vào giỏ hàng để thanh toán 1 lần.",,,active
dich_vu__ans_302,Nếu bị cắt mạng rồi thì đóng tiền qua app bao lâu có mạng lại?,"Sau khi thanh toán thành công trên VNPT Money, hệ thống sẽ tự động mở lại chiều truy cập Internet cho Quý khách trong vòng 15-30 phút. Quý khách vui lòng khởi động lại Modem sau khi đóng tiền.",,,active
dich_vu__ans_303,Hướng dẫn sử dụng dịch vụ Internet Viettel,"Để sử dụng dịch vụ Internet Viettel, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'Internet Viettel' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn sau để thực hiện giao dịch:
1. Chọn mục ""Hóa đơn"" > ""Internet"".
2. Chọn nhà cung cấp ""Viettel"".
3. Nhập Mã khách hàng/Số hợp đồng.
4. Kiểm tra cước và xác nhận thanh toán.",,,active
dich_vu__ans_304,Kiểm tra lịch sử giao dịch Internet Viettel,"Quý khách có thể xem lại chi tiết các giao dịch Internet Viettel đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_305,Lỗi thanh toán Internet Viettel bị treo,"Trong trường hợp thanh toán Internet Viettel bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_306,Dịch vụ Internet Viettel hỗ trợ nguồn tiền nào?,"Dịch vụ Internet Viettel trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_307,VNPT Money có hỗ trợ đóng cước Internet Viettel không?,"Có. VNPT Money hỗ trợ thanh toán cước Internet của tất cả các nhà mạng lớn bao gồm Viettel, FPT, CMC... Quý khách chỉ cần chọn đúng nhà cung cấp Viettel trong mục Hóa đơn.",,,
dich_vu__ans_308,Tôi nhập số điện thoại đăng ký mạng Viettel để tra cứu cước được không?,"Được. Đối với Internet Viettel, Quý khách có thể tra cứu cước bằng Mã hợp đồng, Mã Account hoặc Số điện thoại chính chủ đăng ký hợp đồng mạng.",,,active
dich_vu__ans_309,Phí thanh toán cước Viettel trên VNPT Money là bao nhiêu?,"Hiện tại VNPT Money đang miễn phí giao dịch thanh toán cước Internet Viettel. Nếu có thay đổi, hệ thống sẽ thông báo tại bước xác nhận.",,,active
dich_vu__ans_310,Hướng dẫn thanh toán tiền Điện - Điện nước khác,"1. Chọn 'Tiền điện' trong mục Hóa đơn.
2. Chọn nhà cung cấp (Điện lực miền Bắc/Trung/Nam/Hà Nội/HCM).
3. Nhập Mã khách hàng (bắt đầu bằng P...).
4. Kiểm tra số tiền và xác nhận thanh toán.",,,active
dich_vu__ans_311,Tôi không nhớ Mã khách hàng (Mã PE) thì làm sao? - Điện nước khác,"Mã khách hàng thường được in trên giấy báo cước hoặc tin nhắn SMS hàng tháng của Điện lực (thường bắt đầu bằng chữ P, ví dụ: PA01...). Quý khách cũng có thể gọi tổng đài CSKH của Điện lực địa phương để tra cứu mã này.",,,active
dich_vu__ans_312,Thanh toán trùng (đã đóng ở nơi khác) thì xử lý sao? - Điện nước khác,"Nếu Quý khách lỡ thanh toán 2 lần (1 lần qua VNPT Money, 1 lần qua kênh khác) cho cùng 1 kỳ cước, số tiền thừa sẽ được Điện lực cấn trừ vào kỳ hóa đơn tiếp theo. VNPT Money hỗ trợ tra soát nhưng không thể hoàn tiền trực tiếp ngay lập tức.",,,active
dich_vu__ans_313,Tại sao báo 'Không tìm thấy hóa đơn'? - Điện nước khác,"Lỗi này thường do: Quý khách nhập sai mã PE, hoặc kỳ cước hiện tại chưa được Điện lực cập nhật lên hệ thống, hoặc hóa đơn này đã được thanh toán rồi. Vui lòng kiểm tra lại.",,,active
dich_vu__ans_314,Hướng dẫn sử dụng dịch vụ Phí chung cư,"Để sử dụng dịch vụ Phí chung cư, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'Phí chung cư' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn sau để thực hiện giao dịch:
1. Chọn mục ""Chung cư"".
2. Chọn Tỉnh/TP và Tòa nhà/Ban quản lý.
3. Nhập Mã căn hộ hoặc Số điện thoại chủ hộ.
4. Xem hóa đơn phí dịch vụ và thanh toán.",,,active
dich_vu__ans_315,Kiểm tra lịch sử giao dịch Phí chung cư,"Quý khách có thể xem lại chi tiết các giao dịch Phí chung cư đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_316,Lỗi thanh toán Phí chung cư bị treo,"Trong trường hợp thanh toán Phí chung cư bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_317,Dịch vụ Phí chung cư hỗ trợ nguồn tiền nào?,"Dịch vụ Phí chung cư trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_318,Phí chung cư bao gồm những khoản nào?,"Tùy thuộc vào từng Ban quản lý tòa nhà, phí hiển thị trên app có thể bao gồm: Phí quản lý, phí gửi xe, phí nước, phí bảo trì... Quý khách có thể bấm vào ""Chi tiết"" để xem các khoản mục trước khi đóng.",,,active
dich_vu__ans_319,Tôi không tìm thấy tên chung cư của mình trong danh sách?,"Nếu không tìm thấy tên tòa nhà, có thể Ban quản lý chung cư của Quý khách chưa liên kết thu hộ với VNPT Money. Quý khách vui lòng liên hệ BQL để đề xuất hoặc chọn hình thức chuyển khoản ngân hàng.",,,active
dich_vu__ans_320,Đóng phí chung cư xong có được nhận phiếu thu không?,"Biên lai điện tử trên VNPT Money có giá trị xác nhận đã thanh toán. Tuy nhiên, phiếu thu chính thức/Hóa đơn VAT sẽ do Ban quản lý tòa nhà xuất và gửi cho Quý khách (thường là vào cuối tháng).",,,active
dich_vu__ans_321,Hướng dẫn đóng học phí VnEdu - Học phí VnEdu,"1. Chọn 'Học phí VnEdu'.
2. Nhập Mã học sinh hoặc Số hồ sơ (do nhà trường cung cấp).
3. Hệ thống hiển thị các khoản thu chi tiết.
4. Tích chọn khoản cần đóng và Thanh toán.",,,active
dich_vu__ans_322,Không tìm thấy thông tin học sinh? - Học phí VnEdu,"Quý khách vui lòng kiểm tra chính xác Mã học sinh. Lưu ý: Mã học sinh trên VnEdu khác với mã số học sinh nội bộ của trường. Nếu không rõ, phụ huynh vui lòng liên hệ GVCN để lấy Mã học sinh chính xác.",,,active
dich_vu__ans_323,Biên lai đóng học phí lấy ở đâu? - Học phí VnEdu,"Sau khi giao dịch thành công, Quý khách có thể xem và tải biên lai điện tử trong phần 'Lịch sử giao dịch'. Biên lai này có giá trị xác nhận đã hoàn thành nghĩa vụ đóng phí với nhà trường.",,,active
dich_vu__ans_324,Có thể đóng hộ học phí cho người khác không? - Học phí VnEdu,Có. Quý khách chỉ cần có Mã học sinh/Mã sinh viên chính xác là có thể thanh toán hộ học phí cho bất kỳ ai.,,,active
